	sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_normal_centro_custos	tp_forma_pgto	cd_documento	tp_situacao	cd_centro_custos	cd_conta_financeira	cd_fornecedor	ds_centro_custo	ds_conta_bancaria	ds_conta_financeira	ds_fornecedor	ds_normal_centro_custos	ds_normal_conta_financeira	ds_unidade	sk_normal_conta_financeira	vl_parcela	cd_agencia	cd_conta_bancaria	dt_saldo_inicial	vl_saldo_inicial	sk_conta_bancaria
860	1	409	409	51	2023-06-14	2023-03-01	41.0	2023-06-14	57	2023-06-01	41.0	Alimentos em geral			533	0	0.0	0.0		4			PAGO	5	51.0	57	UI POSTO 2	GERAL	GENEROS ALIMENTICIOS (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 822	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	41.0	123.0	78956.0	2023-01-01	2238863.82	1.0
861	1	410	410	71	2023-01-12	2023-03-01	290.0	2023-01-12	58	2023-01-01	290.0				433644	0	0.0	0.0		8			PAGO	18	71.0	58	FARMÁCIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	Farmacia	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	290.0	123.0	78956.0	2023-01-01	2238863.82	1.0
862	1	411	411	69	2023-02-27	2023-03-01	110.0	2023-02-27	58	2023-02-01	110.0	Material de reforma			451091	0	0.0	0.0		4			PAGO	4	69.0	58	UI POSTO 1	GERAL	SERV.OBRAS E REFORMAS (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	110.0	123.0	78956.0	2023-01-01	2238863.82	1.0
863	1	411	411	69	2023-02-27	2023-03-01	110.0	2023-02-27	58	2023-02-01	110.0	Material de reforma			451091	0	0.0	0.0		4			PAGO	5	69.0	58	UI POSTO 2	GERAL	SERV.OBRAS E REFORMAS (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	110.0	123.0	78956.0	2023-01-01	2238863.82	1.0
864	1	412	412	69	2023-03-01	2023-03-01	540.0	2023-03-01	58	2023-03-01	540.0	Servico de reforma			450871	0	0.0	0.0		3			PAGO	3	69.0	58	CONSULTÓRIOS	GERAL	SERV.OBRAS E REFORMAS (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	Ambulatorio	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	540.0	123.0	78956.0	2023-01-01	2238863.82	1.0
865	1	413	413	69	2023-03-01	2023-03-01	310.0	2023-03-01	58	2023-03-01	310.0	Reforma - escada extensao			450881	0	0.0	0.0		4			PAGO	4	69.0	58	UI POSTO 1	GERAL	SERV.OBRAS E REFORMAS (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	310.0	123.0	78956.0	2023-01-01	2238863.82	1.0
866	1	413	413	69	2023-03-01	2023-03-01	310.0	2023-03-01	58	2023-03-01	310.0	Reforma - escada extensao			450881	0	0.0	0.0		4			PAGO	5	69.0	58	UI POSTO 2	GERAL	SERV.OBRAS E REFORMAS (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 732	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	310.0	123.0	78956.0	2023-01-01	2238863.82	1.0
867	1	414	414	54	2023-05-24	2023-03-01	42.0	2023-05-24	59	2023-05-01	42.0				11622	0	0.0	0.0		7			PAGO	17	54.0	59	TECNOLOGIA DA INFORMAÇÃO	GERAL	MATERIAL HIGIENIZACAO (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 267	Tecnologia Informacao	CONSUMO DE MATERIAIS GERAIS	D	11.0	42.0	123.0	78956.0	2023-01-01	2238863.82	1.0
868	1	415	415	67	2023-01-26	2023-03-01	200.0	2023-01-26	60	2023-01-01	200.0	Coleta de resíduos			18	0	0.0	0.0		5			PAGO	6	67.0	60	TERAPIA INTENSIVA	GERAL	SERV. TRATAMENTO DE RESIDUOS (SERVIÇOS DE APOIO E LOGÍSTICA)	FORNECEDOR 724	UTI	SERVIÇOS DE APOIO E LOGÍSTICA	D	13.0	200.0	123.0	78956.0	2023-01-01	2238863.82	1.0
869	1	416	416	40	2023-02-09	2023-03-01	355.37	2023-02-09	61	2023-02-01	355.37	Compra de medicamentos			1510	0	0.0	0.0		5			PAGO	6	40.0	61	TERAPIA INTENSIVA	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 292	UTI	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	355.37	123.0	78956.0	2023-01-01	2238863.82	1.0
870	1	417	417	40	2023-02-16	2023-03-01	337.5	2023-02-16	61	2023-02-01	337.5	Compra de medicamentos			1510	0	0.0	0.0		2			PAGO	2	40.0	61	CENTRO CIRÚRGICO	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 292	Centro Cirurgico	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	337.5	123.0	78956.0	2023-01-01	2238863.82	1.0
871	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	7	71.0	62	FATURAMENTO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
872	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	8	71.0	62	FINANCEIRO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
873	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	9	71.0	62	LAVANDERIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
874	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	10	71.0	62	HIGIENIZAÇÃO E LIMPEZA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
875	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	11	71.0	62	GERÊNCIA DE HOTELARIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
876	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	12	71.0	62	ADMINISTRAÇÃO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
877	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	13	71.0	62	RECEPÇÃO CENTRAL	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
878	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	14	71.0	62	CCIH	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
879	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	15	71.0	62	DIRETORIA TÉCNICA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
880	1	418	418	71	2023-01-13	2023-03-01	220.0	2023-01-13	62	2023-01-01	220.0	Materiais para reforma			20073	0	0.0	0.0		6			PAGO	16	71.0	62	SAME/ARQUIVOS MÉDICOS	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	220.0	123.0	78956.0	2023-01-01	2238863.82	1.0
881	1	419	419	71	2023-01-30	2023-03-01	440.0	2023-01-30	62	2023-01-01	440.0	Materiais para reforma			20278	0	0.0	0.0		7			PAGO	17	71.0	62	TECNOLOGIA DA INFORMAÇÃO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Tecnologia Informacao	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	440.0	123.0	78956.0	2023-01-01	2238863.82	1.0
882	1	420	420	71	2023-02-06	2023-03-01	440.0	2023-02-06	62	2023-02-01	440.0	Materiais de construcao			20358	0	0.0	0.0		1			PAGO	1	71.0	62	PRONTO SOCORRO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Pronto Atendimento	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	440.0	123.0	78956.0	2023-01-01	2238863.82	1.0
883	1	421	421	71	2023-02-22	2023-03-01	440.0	2023-02-22	62	2023-02-01	440.0	Materiais de construcao			20518	0	0.0	0.0		3			PAGO	3	71.0	62	CONSULTÓRIOS	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Ambulatorio	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	440.0	123.0	78956.0	2023-01-01	2238863.82	1.0
884	1	422	422	71	2023-03-20	2023-03-01	450.0	2023-03-20	62	2023-03-01	450.0	Reforma			20839	0	0.0	0.0		5			PAGO	6	71.0	62	TERAPIA INTENSIVA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	UTI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	450.0	123.0	78956.0	2023-01-01	2238863.82	1.0
885	1	423	423	71	2023-04-06	2023-03-01	460.0	2023-04-06	62	2023-04-01	460.0	Cimentos para obra			21062	0	0.0	0.0		8			PAGO	18	71.0	62	FARMÁCIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 158	Farmacia	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	460.0	123.0	78956.0	2023-01-01	2238863.82	1.0
886	1	424	424	49	2023-03-21	2023-03-01	80.0	2023-03-21	63	2023-03-01	80.0	Material de enxoval/rouparia - Jogo de gcama			6489	0	0.0	0.0		7			PAGO	17	49.0	63	TECNOLOGIA DA INFORMAÇÃO	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 607	Tecnologia Informacao	CONSUMO DE MATERIAIS GERAIS	D	11.0	80.0	123.0	78956.0	2023-01-01	2238863.82	1.0
887	1	425	425	37	2023-03-28	2023-03-01	886.97	2023-03-28	64	2023-03-01	886.97	REPASSE DO PLANO BRADESCO DR. MÁRCIO ROCHA			1376	0	0.0	0.0		5			PAGO	6	37.0	64	TERAPIA INTENSIVA	GERAL	OUTROS REPASSES MEDICOS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 400	UTI	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	886.97	123.0	78956.0	2023-01-01	2238863.82	1.0
888	1	426	426	71	2023-02-09	2023-03-01	750.0	2023-02-09	65	2023-02-01	750.0	Materiais de construcao			8717	0	0.0	0.0		5			PAGO	6	71.0	65	TERAPIA INTENSIVA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	UTI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
889	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	7	71.0	65	FATURAMENTO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
890	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	8	71.0	65	FINANCEIRO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
891	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	9	71.0	65	LAVANDERIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
892	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	10	71.0	65	HIGIENIZAÇÃO E LIMPEZA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
893	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	11	71.0	65	GERÊNCIA DE HOTELARIA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
894	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	12	71.0	65	ADMINISTRAÇÃO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
895	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	13	71.0	65	RECEPÇÃO CENTRAL	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
896	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	14	71.0	65	CCIH	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
897	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	15	71.0	65	DIRETORIA TÉCNICA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
898	1	427	427	71	2023-05-17	2023-03-01	750.0	2023-05-17	65	2023-05-01	750.0				8835	0	0.0	0.0		6			PAGO	16	71.0	65	SAME/ARQUIVOS MÉDICOS	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 631	Geral	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	750.0	123.0	78956.0	2023-01-01	2238863.82	1.0
899	1	428	428	13	2023-03-31	2023-03-01	1737.0	2023-03-31	66	2023-03-01	1737.0	DEVOLUÇÃO P/ AUREA CARVALHO DE SOUSA AVELINO			RECIBO	0	0.0	0.0		5			PAGO	6	13.0	66	TERAPIA INTENSIVA	GERAL	DEVOLUCOES A PACIENTES (DEDUCOES DE RECEITA)	FORNECEDOR 128	UTI	DEDUCOES DE RECEITA	D	5.0	1737.0	123.0	78956.0	2023-01-01	2238863.82	1.0
900	1	429	429	28	2022-12-30	2023-03-01	325.78	2022-12-30	67	2023-01-01	325.78	Ciee Aprendiz			4180	0	0.0	0.0		8			PAGO	18	28.0	67	FARMÁCIA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Farmacia	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
901	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	7	28.0	67	FATURAMENTO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
902	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	8	28.0	67	FINANCEIRO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
903	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	9	28.0	67	LAVANDERIA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
904	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	10	28.0	67	HIGIENIZAÇÃO E LIMPEZA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
905	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	11	28.0	67	GERÊNCIA DE HOTELARIA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
906	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	12	28.0	67	ADMINISTRAÇÃO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
907	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	13	28.0	67	RECEPÇÃO CENTRAL	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
908	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	14	28.0	67	CCIH	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
909	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	15	28.0	67	DIRETORIA TÉCNICA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
910	1	430	430	28	2023-01-31	2023-03-01	325.78	2023-01-31	67	2023-01-01	325.78	Ciee Aprendiz			604802	0	0.0	0.0		6			PAGO	16	28.0	67	SAME/ARQUIVOS MÉDICOS	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
911	1	431	431	28	2023-02-28	2023-03-01	488.67	2023-02-28	67	2023-02-01	488.67	Ciee -Aprendiz			502	0	0.0	0.0		2			PAGO	2	28.0	67	CENTRO CIRÚRGICO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Centro Cirurgico	OUTRAS DESPESAS COM PESSOAL	D	8.0	488.67	123.0	78956.0	2023-01-01	2238863.82	1.0
912	1	432	432	28	2023-03-31	2023-03-01	325.78	2023-03-31	67	2023-03-01	325.78	Ciee - Estagiarios			807	0	0.0	0.0		5			PAGO	6	28.0	67	TERAPIA INTENSIVA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	UTI	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
913	1	433	433	28	2023-04-28	2023-03-01	325.78	2023-04-28	67	2023-04-01	325.78	Ciee - Estagiarios			1137	0	0.0	0.0		3			PAGO	3	28.0	67	CONSULTÓRIOS	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Ambulatorio	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
914	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	7	28.0	67	FATURAMENTO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
915	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	8	28.0	67	FINANCEIRO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
916	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	9	28.0	67	LAVANDERIA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
917	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	10	28.0	67	HIGIENIZAÇÃO E LIMPEZA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
918	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	11	28.0	67	GERÊNCIA DE HOTELARIA	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
919	1	434	434	28	2023-05-31	2023-03-01	325.78	2023-05-31	67	2023-05-01	325.78	Ciee - Aprendiz			1463	0	0.0	0.0		6			PAGO	12	28.0	67	ADMINISTRAÇÃO	GERAL	OUTRAS DESPESAS COM PESSOAL (OUTRAS DESPESAS COM PESSOAL)	FORNECEDOR 2	Geral	OUTRAS DESPESAS COM PESSOAL	D	8.0	325.78	123.0	78956.0	2023-01-01	2238863.82	1.0
