sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	sk_conta_bancaria	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_centro_custos	tp_forma_pgto	cd_documento	tp_situacao
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	279	279	114	2023-06-26	2023-03-01	3.5	2023-06-26	34	2023-06-01	3.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		2			PAGO
1	280	280	114	2023-06-27	2023-03-01	1.0	2023-06-27	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		5			PAGO
1	281	281	114	2023-06-27	2023-03-01	7.1	2023-06-27	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	281	281	114	2023-06-27	2023-03-01	7.1	2023-06-27	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	282	282	114	2023-06-28	2023-03-01	7.1	2023-06-28	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		3			PAGO
1	283	283	114	2023-06-28	2023-03-01	2.46	2023-06-28	34	2023-06-01	2.46	Tarifas bancárias			0000000nan	1	0	0.0	0.0		7			PAGO
1	284	284	114	2023-06-29	2023-03-01	7.1	2023-06-29	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	284	284	114	2023-06-29	2023-03-01	7.1	2023-06-29	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	285	285	114	2023-06-29	2023-03-01	1.0	2023-06-29	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	285	285	114	2023-06-29	2023-03-01	1.0	2023-06-29	34	2023-06-01	1.0	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		6			PAGO
1	287	287	114	2023-06-30	2023-03-01	7.1	2023-06-30	34	2023-06-01	7.1	Tarifas bancárias			0000000nan	1	0	0.0	0.0		7			PAGO
1	288	288	51	2023-04-19	2023-03-01	31.94	2023-04-19	35	2023-04-01	31.94	Cartela de ovos			0000184572	1	0	0.0	0.0		4			PAGO
1	288	288	51	2023-04-19	2023-03-01	31.94	2023-04-19	35	2023-04-01	31.94	Cartela de ovos			0000184572	1	0	0.0	0.0		4			PAGO
1	289	289	50	2023-06-02	2023-03-01	804.76	2023-06-02	36	2023-06-01	804.76				0000056388	1	0	0.0	0.0		1			PAGO
1	290	290	71	2023-02-12	2023-03-01	589.74	2023-02-12	36	2023-02-01	589.74	Materiais para manutencao			0000054355	1	0	0.0	0.0		8			PAGO
1	291	291	52	2023-05-24	2023-03-01	184.7	2023-05-24	37	2023-05-01	184.7				0000140936	1	0	0.0	0.0		8			PAGO
1	292	292	52	2023-06-14	2023-03-01	351.48	2023-06-14	37	2023-06-01	351.48	Telefone para Heldmar			0000141669	1	0	0.0	0.0		3			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				0000141015	1	0	0.0	0.0		6			PAGO
1	294	294	52	2023-02-01	2023-03-01	196.0	2023-02-01	37	2023-02-01	196.0	Fonte			0000137136	1	0	0.0	0.0		7			PAGO
1	295	295	71	2023-06-01	2023-03-01	136.0	2023-06-01	37	2023-06-01	136.0	Fechadura			0000141196	1	0	0.0	0.0		8			PAGO
1	296	296	114	2023-02-15	2023-03-01	121.9	2023-02-15	38	2023-02-01	121.9	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	296	296	114	2023-02-15	2023-03-01	121.9	2023-02-15	38	2023-02-01	121.9	Tarifas bancárias			0000000nan	1	0	0.0	0.0		4			PAGO
1	297	297	114	2023-03-13	2023-03-01	11.75	2023-03-13	38	2023-03-01	11.75	Tarifas bancárias			0000000nan	1	0	0.0	0.0		1			PAGO
1	298	298	114	2023-03-15	2023-03-01	121.9	2023-03-15	38	2023-03-01	121.9	Tarifas bancárias			0000000nan	1	0	0.0	0.0		2			PAGO
1	299	299	114	2023-04-14	2023-03-01	11.75	2023-04-14	38	2023-04-01	11.75	Tarifas bancárias			0000000nan	1	0	0.0	0.0		3			PAGO
1	300	300	114	2023-04-14	2023-03-01	121.9	2023-04-14	38	2023-04-01	121.9	Tarifas bancárias			0000000nan	1	0	0.0	0.0		1			PAGO
1	301	301	114	2023-05-15	2023-03-01	121.9	2023-05-15	38	2023-05-01	121.9	Tarifas bancárias			0000000nan	1	0	0.0	0.0		2			PAGO
1	302	302	114	2023-06-15	2023-03-01	126.5	2023-06-15	38	2023-06-01	126.5	Tarifas bancárias			0000000nan	1	0	0.0	0.0		5			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			0000069680	1	0	0.0	0.0		6			PAGO
1	304	304	75	2023-05-12	2023-03-01	80.0	2023-05-12	39	2023-05-01	80.0				0000002390	1	0	0.0	0.0		3			PAGO
1	305	305	54	2023-02-20	2023-03-01	810.0	2023-02-20	40	2023-02-01	810.0	Material de limpeza e higiene			0000000340	1	0	0.0	0.0		3			PAGO
1	306	306	54	2023-03-28	2023-03-01	720.0	2023-03-28	40	2023-03-01	720.0				0000000372	1	0	0.0	0.0		7			PAGO
1	307	307	54	2023-04-25	2023-03-01	360.0	2023-04-25	40	2023-04-01	360.0				0000000409	1	0	0.0	0.0		8			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				0000000442	1	0	0.0	0.0		6			PAGO
1	309	309	54	2023-06-29	2023-03-01	360.0	2023-06-29	40	2023-06-01	360.0				0000000464	1	0	0.0	0.0		5			PAGO
1	310	310	71	2023-04-14	2023-03-01	56.0	2023-04-14	41	2023-04-01	56.0				0000000307	1	0	0.0	0.0		2			PAGO
1	311	311	101	2023-01-18	2023-03-01	666.2	2023-01-18	42	2023-01-01	666.2	Agua e esgoto			0000000nan	1	0	0.0	0.0		5			PAGO
1	312	312	101	2023-02-18	2023-03-01	753.2	2023-02-18	42	2023-02-01	753.2	Agua e esgoto			0045589127	1	0	0.0	0.0		2			PAGO
1	313	313	101	2023-03-18	2023-03-01	800.05	2023-03-18	42	2023-03-01	800.05	Agua e esgoto			0046141551	1	0	0.0	0.0		1			PAGO
1	314	314	101	2023-04-18	2023-03-01	818.97	2023-04-18	42	2023-04-01	818.97	Agua e esgoto			0046615018	1	0	0.0	0.0		8			PAGO
1	315	315	101	2023-05-18	2023-03-01	800.05	2023-05-18	42	2023-05-01	800.05	Agua e esgoto			0047121445	1	0	0.0	0.0		2			PAGO
1	316	316	101	2023-06-18	2023-03-01	762.21	2023-06-18	42	2023-06-01	762.21	Agua e esgoto			0047578380	1	0	0.0	0.0		8			PAGO
1	317	317	28	2023-05-19	2023-03-01	409.05	2023-05-19	43	2023-05-01	409.05	Exames Funcionários			0000003172	1	0	0.0	0.0		7			PAGO
1	318	318	20	2023-02-10	2023-03-01	1215.97	2023-02-10	44	2023-02-01	1215.97	FERIAS BRUNO MARTINS GOMES			0001935123	1	0	0.0	0.0		5			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000000nan	1	0	0.0	0.0		6			PAGO
1	320	320	17	2023-04-20	2023-03-01	350.0	2023-04-20	44	2023-04-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000RECIBO	1	0	0.0	0.0		4			PAGO
1	320	320	17	2023-04-20	2023-03-01	350.0	2023-04-20	44	2023-04-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			0000RECIBO	1	0	0.0	0.0		4			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	321	321	17	2023-05-19	2023-03-01	350.0	2023-05-19	44	2023-05-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO01	1	0	0.0	0.0		6			PAGO
1	322	322	17	2023-06-09	2023-03-01	350.0	2023-06-09	44	2023-06-01	350.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES			00RECIBO02	1	0	0.0	0.0		2			PAGO
1	323	323	40	2022-12-30	2023-03-01	894.71	2022-12-30	45	2023-01-01	894.71	Compra de medicamentos			0000049560	1	0	0.0	0.0		2			PAGO
1	324	324	40	2022-12-30	2023-03-01	668.73	2022-12-30	45	2023-01-01	668.73	Compra de medicamentos			0000051102	1	0	0.0	0.0		1			PAGO
1	325	325	40	2023-01-03	2023-03-01	992.0	2023-01-03	45	2023-01-01	992.0	Compra de medicamentos			0000049778	1	0	0.0	0.0		3			PAGO
1	326	326	40	2023-01-04	2023-03-01	1062.53	2023-01-04	45	2023-01-01	1062.53	Compra de medicamentos			0000051262	1	0	0.0	0.0		5			PAGO
1	327	327	40	2023-01-06	2023-03-01	1530.43	2023-01-06	45	2023-01-01	1530.43	Compra de medicamentos			0000051408	1	0	0.0	0.0		7			PAGO
1	328	328	40	2023-01-12	2023-03-01	506.78	2023-01-12	45	2023-01-01	506.78	Compra de medicamentos			0000050886	1	0	0.0	0.0		3			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	329	329	40	2023-01-14	2023-03-01	809.32	2023-01-14	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		6			PAGO
1	330	330	40	2023-01-14	2023-03-01	668.73	2023-01-14	45	2023-01-01	668.73	Compra de medicamentos			0000051102	1	0	0.0	0.0		7			PAGO
1	331	331	40	2023-01-21	2023-03-01	680.24	2023-01-21	45	2023-01-01	680.24	Compra de medicamentos			0000052203	1	0	0.0	0.0		8			PAGO
1	332	332	40	2023-01-26	2023-03-01	471.18	2023-01-26	45	2023-01-01	471.18	Compra de medicamentos			0000052310	1	0	0.0	0.0		4			PAGO
1	332	332	40	2023-01-26	2023-03-01	471.18	2023-01-26	45	2023-01-01	471.18	Compra de medicamentos			0000052310	1	0	0.0	0.0		4			PAGO
1	333	333	40	2023-01-27	2023-03-01	506.78	2023-01-27	45	2023-01-01	506.78	Compra de medicamentos			0000050886	1	0	0.0	0.0		2			PAGO
1	334	334	40	2023-01-29	2023-03-01	809.32	2023-01-29	45	2023-01-01	809.32	Compra de medicamentos			0000051870	1	0	0.0	0.0		1			PAGO
1	335	335	40	2023-01-29	2023-03-01	668.72	2023-01-29	45	2023-01-01	668.72	Compra de medicamentos			0000051102	1	0	0.0	0.0		2			PAGO
1	336	336	40	2023-02-05	2023-03-01	680.24	2023-02-05	45	2023-02-01	680.24	Compra de medicamentos			0000052203	1	0	0.0	0.0		3			PAGO
1	337	337	40	2023-02-05	2023-03-01	1530.43	2023-02-05	45	2023-02-01	1530.43	Compra de medicamentos			0000051408	1	0	0.0	0.0		7			PAGO
1	338	338	40	2023-02-09	2023-03-01	467.02	2023-02-09	45	2023-02-01	467.02	Compra de medicamentos			0000052738	1	0	0.0	0.0		5			PAGO
1	339	339	40	2023-02-09	2023-03-01	292.2	2023-02-09	45	2023-02-01	292.2	Compra de medicamentos			0000052737	1	0	0.0	0.0		4			PAGO
1	339	339	40	2023-02-09	2023-03-01	292.2	2023-02-09	45	2023-02-01	292.2	Compra de medicamentos			0000052737	1	0	0.0	0.0		4			PAGO
1	340	340	40	2023-02-10	2023-03-01	471.18	2023-02-10	45	2023-02-01	471.18	Compra de medicamentos			0000052310	1	0	0.0	0.0		5			PAGO
1	341	341	40	2023-02-13	2023-03-01	809.33	2023-02-13	45	2023-02-01	809.33	Compra de medicamentos			0000051870	1	0	0.0	0.0		2			PAGO
1	342	342	40	2023-02-20	2023-03-01	680.25	2023-02-20	45	2023-02-01	680.25	Compra de medicamentos			0000052203	1	0	0.0	0.0		4			PAGO
1	342	342	40	2023-02-20	2023-03-01	680.25	2023-02-20	45	2023-02-01	680.25	Compra de medicamentos			0000052203	1	0	0.0	0.0		4			PAGO
1	343	343	40	2023-02-22	2023-03-01	681.18	2023-02-22	45	2023-02-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		4			PAGO
1	343	343	40	2023-02-22	2023-03-01	681.18	2023-02-22	45	2023-02-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		4			PAGO
1	344	344	40	2023-02-24	2023-03-01	467.02	2023-02-24	45	2023-02-01	467.02	Compra de medicamentos			0000052738	1	0	0.0	0.0		5			PAGO
1	345	345	40	2023-02-25	2023-03-01	685.61	2023-02-25	45	2023-02-01	685.61	Compra de medicamentos			0000053563	1	0	0.0	0.0		8			PAGO
1	346	346	40	2023-02-25	2023-03-01	471.19	2023-02-25	45	2023-02-01	471.19	Compra de medicamentos			0000052310	1	0	0.0	0.0		7			PAGO
1	347	347	40	2023-03-03	2023-03-01	524.1	2023-03-03	45	2023-03-01	524.1	Compra de medicamentos			0000054673	1	0	0.0	0.0		8			PAGO
1	348	348	40	2023-03-05	2023-03-01	874.71	2023-03-05	45	2023-03-01	874.71	Compra de medicamentos			0000054027	1	0	0.0	0.0		4			PAGO
1	348	348	40	2023-03-05	2023-03-01	874.71	2023-03-05	45	2023-03-01	874.71	Compra de medicamentos			0000054027	1	0	0.0	0.0		4			PAGO
1	349	349	40	2023-03-07	2023-03-01	1530.43	2023-03-07	45	2023-03-01	1530.43	Compra de medicamentos			0000051408	1	0	0.0	0.0		8			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	350	350	40	2023-03-09	2023-03-01	681.18	2023-03-09	45	2023-03-01	681.18	Compra de medicamentos			0000053369	1	0	0.0	0.0		6			PAGO
1	351	351	40	2023-03-11	2023-03-01	467.01	2023-03-11	45	2023-03-01	467.01	Compra de medicamentos			0000052738	1	0	0.0	0.0		3			PAGO
1	352	352	40	2023-03-12	2023-03-01	685.61	2023-03-12	45	2023-03-01	685.61	Compra de medicamentos			0000053563	1	0	0.0	0.0		3			PAGO
1	353	353	40	2023-03-15	2023-03-01	1038.74	2023-03-15	45	2023-03-01	1038.74	Compra de medicamentos			0000054474	1	0	0.0	0.0		6			PAGO
1	353	353	40	2023-03-15	2023-03-01	1038.74	2023-03-15	45	2023-03-01	1038.74	Compra de medicamentos			0000054474	1	0	0.0	0.0		6			PAGO
1	353	353	40	2023-03-15	2023-03-01	1038.74	2023-03-15	45	2023-03-01	1038.74	Compra de medicamentos			0000054474	1	0	0.0	0.0		6			PAGO
