sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	sk_conta_bancaria	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_centro_custos	tp_forma_pgto	cd_documento	tp_situacao
1	241	241	114	2023-05-12	2023-03-01	3.5	2023-05-12	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	241	241	114	2023-05-12	2023-03-01	3.5	2023-05-12	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	241	241	114	2023-05-12	2023-03-01	3.5	2023-05-12	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	241	241	114	2023-05-12	2023-03-01	3.5	2023-05-12	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	242	242	114	2023-05-12	2023-03-01	24.31	2023-05-12	34	2023-05-01	24.31	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	242	242	114	2023-05-12	2023-03-01	24.31	2023-05-12	34	2023-05-01	24.31	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	243	243	114	2023-05-12	2023-03-01	16.83	2023-05-12	34	2023-05-01	16.83	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	244	244	114	2023-05-15	2023-03-01	10.0	2023-05-15	34	2023-05-01	10.0	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	245	245	114	2023-05-16	2023-03-01	3.46	2023-05-16	34	2023-05-01	3.46	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	246	246	114	2023-05-19	2023-03-01	3.5	2023-05-19	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	246	246	114	2023-05-19	2023-03-01	3.5	2023-05-19	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	247	247	114	2023-05-19	2023-03-01	14.0	2023-05-19	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		3			PAGO
1	248	248	114	2023-05-22	2023-03-01	19.79	2023-05-22	34	2023-05-01	19.79	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	249	249	114	2023-05-22	2023-03-01	2.78	2023-05-22	34	2023-05-01	2.78	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	250	250	114	2023-05-23	2023-03-01	1.68	2023-05-23	34	2023-05-01	1.68	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	250	250	114	2023-05-23	2023-03-01	1.68	2023-05-23	34	2023-05-01	1.68	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	251	251	114	2023-05-23	2023-03-01	10.47	2023-05-23	34	2023-05-01	10.47	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	252	252	114	2023-05-25	2023-03-01	3.56	2023-05-25	34	2023-05-01	3.56	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	253	253	114	2023-05-26	2023-03-01	14.0	2023-05-26	34	2023-05-01	14.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	254	254	114	2023-05-29	2023-03-01	1.65	2023-05-29	34	2023-05-01	1.65	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	255	255	114	2023-05-29	2023-03-01	14.95	2023-05-29	34	2023-05-01	14.95	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	256	256	114	2023-05-29	2023-03-01	3.5	2023-05-29	34	2023-05-01	3.5	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	257	257	114	2023-05-30	2023-03-01	7.0	2023-05-30	34	2023-05-01	7.0	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	258	258	114	2023-05-30	2023-03-01	8.71	2023-05-30	34	2023-05-01	8.71	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	258	258	114	2023-05-30	2023-03-01	8.71	2023-05-30	34	2023-05-01	8.71	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	259	259	114	2023-06-01	2023-03-01	7.33	2023-06-01	34	2023-06-01	7.33	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	260	260	114	2023-06-05	2023-03-01	160.0	2023-06-05	34	2023-06-01	160.0	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	261	261	114	2023-06-07	2023-03-01	224.0	2023-06-07	34	2023-06-01	224.0	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	262	262	114	2023-06-09	2023-03-01	7.0	2023-06-09	34	2023-06-01	7.0	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	262	262	114	2023-06-09	2023-03-01	7.0	2023-06-09	34	2023-06-01	7.0	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	263	263	114	2023-06-12	2023-03-01	26.54	2023-06-12	34	2023-06-01	26.54	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	264	264	114	2023-06-13	2023-03-01	4.53	2023-06-13	34	2023-06-01	4.53	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	265	265	114	2023-06-14	2023-03-01	7.32	2023-06-14	34	2023-06-01	7.32	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	266	266	114	2023-06-15	2023-03-01	6.53	2023-06-15	34	2023-06-01	6.53	Tarifas bancárias				1	0	0.0	0.0		8			PAGO
1	267	267	114	2023-06-16	2023-03-01	21.0	2023-06-16	34	2023-06-01	21.0	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	268	268	114	2023-06-20	2023-03-01	7.1	2023-06-20	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	269	269	114	2023-06-20	2023-03-01	7.1	2023-06-20	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		5			PAGO
1	270	270	114	2023-06-20	2023-03-01	7.1	2023-06-20	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		3			PAGO
1	271	271	114	2023-06-20	2023-03-01	7.1	2023-06-20	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	272	272	114	2023-06-20	2023-03-01	7.1	2023-06-20	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		3			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	273	273	114	2023-06-21	2023-03-01	3.17	2023-06-21	34	2023-06-01	3.17	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	274	274	114	2023-06-22	2023-03-01	5.15	2023-06-22	34	2023-06-01	5.15	Tarifas bancárias				1	0	0.0	0.0		5			PAGO
1	275	275	114	2023-06-23	2023-03-01	7.1	2023-06-23	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	276	276	114	2023-06-26	2023-03-01	30.0	2023-06-26	34	2023-06-01	30.0	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	277	277	114	2023-06-26	2023-03-01	17.5	2023-06-26	34	2023-06-01	17.5	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	277	277	114	2023-06-26	2023-03-01	17.5	2023-06-26	34	2023-06-01	17.5	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	278	278	114	2023-06-26	2023-03-01	1.0	2023-06-26	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	279	279	114	2023-06-26	2023-03-01	3.5	2023-06-26	34	2023-06-01	3.5	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	280	280	114	2023-06-27	2023-03-01	1.0	2023-06-27	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		5			PAGO
1	281	281	114	2023-06-27	2023-03-01	7.1	2023-06-27	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	281	281	114	2023-06-27	2023-03-01	7.1	2023-06-27	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	282	282	114	2023-06-28	2023-03-01	7.1	2023-06-28	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		3			PAGO
1	283	283	114	2023-06-28	2023-03-01	2.46	2023-06-28	34	2023-06-01	2.46	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	284	284	114	2023-06-29	2023-03-01	7.1	2023-06-29	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	284	284	114	2023-06-29	2023-03-01	7.1	2023-06-29	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	285	285	114	2023-06-29	2023-03-01	1.0	2023-06-29	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	285	285	114	2023-06-29	2023-03-01	1.0	2023-06-29	34	2023-06-01	1.0	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	286	286	114	2023-06-30	2023-03-01	24.5	2023-06-30	34	2023-06-01	24.5	Tarifas bancárias				1	0	0.0	0.0		6			PAGO
1	287	287	114	2023-06-30	2023-03-01	7.1	2023-06-30	34	2023-06-01	7.1	Tarifas bancárias				1	0	0.0	0.0		7			PAGO
1	288	288	51	2023-04-19	2023-03-01	31.94	2023-04-19	35	2023-04-01	31.94	Cartela de ovos			184572	1	0	0.0	0.0		4			PAGO
1	288	288	51	2023-04-19	2023-03-01	31.94	2023-04-19	35	2023-04-01	31.94	Cartela de ovos			184572	1	0	0.0	0.0		4			PAGO
1	289	289	50	2023-06-02	2023-03-01	804.76	2023-06-02	36	2023-06-01	804.76				56388	1	0	0.0	0.0		1			PAGO
1	290	290	71	2023-02-12	2023-03-01	589.74	2023-02-12	36	2023-02-01	589.74	Materiais para manutencao			54355	1	0	0.0	0.0		8			PAGO
1	291	291	52	2023-05-24	2023-03-01	184.7	2023-05-24	37	2023-05-01	184.7				140936	1	0	0.0	0.0		8			PAGO
1	292	292	52	2023-06-14	2023-03-01	351.48	2023-06-14	37	2023-06-01	351.48	Telefone para Heldmar			141669	1	0	0.0	0.0		3			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	293	293	50	2023-05-26	2023-03-01	65.0	2023-05-26	37	2023-05-01	65.0				141015	1	0	0.0	0.0		6			PAGO
1	294	294	52	2023-02-01	2023-03-01	196.0	2023-02-01	37	2023-02-01	196.0	Fonte			137136	1	0	0.0	0.0		7			PAGO
1	295	295	71	2023-06-01	2023-03-01	136.0	2023-06-01	37	2023-06-01	136.0	Fechadura			141196	1	0	0.0	0.0		8			PAGO
1	296	296	114	2023-02-15	2023-03-01	121.9	2023-02-15	38	2023-02-01	121.9	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	296	296	114	2023-02-15	2023-03-01	121.9	2023-02-15	38	2023-02-01	121.9	Tarifas bancárias				1	0	0.0	0.0		4			PAGO
1	297	297	114	2023-03-13	2023-03-01	11.75	2023-03-13	38	2023-03-01	11.75	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	298	298	114	2023-03-15	2023-03-01	121.9	2023-03-15	38	2023-03-01	121.9	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	299	299	114	2023-04-14	2023-03-01	11.75	2023-04-14	38	2023-04-01	11.75	Tarifas bancárias				1	0	0.0	0.0		3			PAGO
1	300	300	114	2023-04-14	2023-03-01	121.9	2023-04-14	38	2023-04-01	121.9	Tarifas bancárias				1	0	0.0	0.0		1			PAGO
1	301	301	114	2023-05-15	2023-03-01	121.9	2023-05-15	38	2023-05-01	121.9	Tarifas bancárias				1	0	0.0	0.0		2			PAGO
1	302	302	114	2023-06-15	2023-03-01	126.5	2023-06-15	38	2023-06-01	126.5	Tarifas bancárias				1	0	0.0	0.0		5			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	303	303	72	2023-04-20	2023-03-01	13449.75	2023-04-20	38	2023-04-01	13449.75	Aquisicao de aquecedor para o Centro Cirurgico			69680	1	0	0.0	0.0		6			PAGO
1	304	304	75	2023-05-12	2023-03-01	80.0	2023-05-12	39	2023-05-01	80.0				2390	1	0	0.0	0.0		3			PAGO
1	305	305	54	2023-02-20	2023-03-01	810.0	2023-02-20	40	2023-02-01	810.0	Material de limpeza e higiene			340	1	0	0.0	0.0		3			PAGO
1	306	306	54	2023-03-28	2023-03-01	720.0	2023-03-28	40	2023-03-01	720.0				372	1	0	0.0	0.0		7			PAGO
1	307	307	54	2023-04-25	2023-03-01	360.0	2023-04-25	40	2023-04-01	360.0				409	1	0	0.0	0.0		8			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	308	308	54	2023-05-18	2023-03-01	360.0	2023-05-18	40	2023-05-01	360.0				442	1	0	0.0	0.0		6			PAGO
1	309	309	54	2023-06-29	2023-03-01	360.0	2023-06-29	40	2023-06-01	360.0				464	1	0	0.0	0.0		5			PAGO
1	310	310	71	2023-04-14	2023-03-01	56.0	2023-04-14	41	2023-04-01	56.0				307	1	0	0.0	0.0		2			PAGO
1	311	311	101	2023-01-18	2023-03-01	666.2	2023-01-18	42	2023-01-01	666.2	Agua e esgoto				1	0	0.0	0.0		5			PAGO
1	312	312	101	2023-02-18	2023-03-01	753.2	2023-02-18	42	2023-02-01	753.2	Agua e esgoto			45589127	1	0	0.0	0.0		2			PAGO
1	313	313	101	2023-03-18	2023-03-01	800.05	2023-03-18	42	2023-03-01	800.05	Agua e esgoto			46141551	1	0	0.0	0.0		1			PAGO
1	314	314	101	2023-04-18	2023-03-01	818.97	2023-04-18	42	2023-04-01	818.97	Agua e esgoto			46615018	1	0	0.0	0.0		8			PAGO
1	315	315	101	2023-05-18	2023-03-01	800.05	2023-05-18	42	2023-05-01	800.05	Agua e esgoto			47121445	1	0	0.0	0.0		2			PAGO
1	316	316	101	2023-06-18	2023-03-01	762.21	2023-06-18	42	2023-06-01	762.21	Agua e esgoto			47578380	1	0	0.0	0.0		8			PAGO
1	317	317	28	2023-05-19	2023-03-01	409.05	2023-05-19	43	2023-05-01	409.05	Exames Funcionários			3172	1	0	0.0	0.0		7			PAGO
1	318	318	20	2023-02-10	2023-03-01	1215.97	2023-02-10	44	2023-02-01	1215.97	FERIAS BRUNO MARTINS GOMES			19351-23	1	0	0.0	0.0		5			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
1	319	319	17	2023-03-03	2023-03-01	400.0	2023-03-03	44	2023-03-01	400.0	ADIANTAMENTO SALARIOS E ORDENADOS BRUNO MARTINS GOMES				1	0	0.0	0.0		6			PAGO
